softball player swinging at a pitch
Solar seems like a good replacement.
Soldier showing a young child how to hold a rifle
Soldier showing a young child how to hold a rifle.
Soldier sitting on top of Jeep holding a machine gun and soldier sitting inside.
Soldiers are washing pans in red tubs.
Soldiers dressed in camouflage take cover behind a steel guard rail.
"Solfaing system of arranging the scale of music by the names do, re, mi, fa, sol, la, si  a voice exercise"
"Solfaing system of arranging the scale of music by the names do, re, mi, fa, sol, la, si a voice exercise."
Solitary man in blue shirt driving red semitruck of Khera Transport Corp.
Some ads serve to cheat buyers.
Some Asian teenagers withdraw money from an ATM.
Some boys are in a front yard playing and one is trying to walk on his hands.
Some boys playing soccer in the sand
Some children are playing football with a seacoast in the background.
Some children are sitting on rafts in a lake.
Some children are throwing hay over a fence to a horse.
Some children in lab coats are pretending to do surgery on a dummy.
Some children playing in a pit full of colorful balls
Some children run through a fountain.
Some children wearing life jackets and holding paddles are in a raft
Some company is very welcome right now.
Some dancers in kilts compete in front of a judge wearing black.
Some do come back.
Some female athletes in red shirts and black shorts are jumping in the air and smiling.
Some guys are having a conversation.
Some hikers are looking at a map.
Some Japanese people enjoy a fireworks shows from a local street
Some jumping off a bridge into some water while others watch from the bridge.
Some men and some women are standing outside while wearing colorful clothing.
Some men are fixing something in the middle of a street.
Some men are looking at a computer screen in an office.
Some men are sitting on a boat near a beach covered in stacked logs and sticks.
Some men are sitting or laying around with bags and piles of things around them.
Some men are standing around a grill as some are cooking.
Some men are standing in front of a row of flags.
Some men are working together.
some men crossing the street in a busy city
Some men were smoking from a gigantic pipe that they passed from one to the other.
Some middle eastern people have set an Israeli flag on fire.
Some of our biggest clients are affected.
Some of the best gifts come in small packages.
Some of the grey ash was falling off the circular edge.
Some of the presented conclusions are not supported by the reported results.
"Some of the ten children have juice boxes, one has a volleyball."
Some of them had binoculars.
Some of those who saw its flight say it travelled with a hissing sound.
Some people and a car are at an urban intersection.
Some people and a goat are on a rooftop in a middle eastern city.
Some people and vehicles on a crowded street.
Some people are eating at an outside restaurant at night.
Some people are examining wines on a table.
some people are looking at a booth in a trade show.
Some people at the farm working and a man pulling a cart.
Some people in a park with a dog and folding chairs.
Some people in building as seen from the street at night.
"Some people like sea gulls, others don't."
Some people make the same mistakes over and over again.
Some people of far eastern ethnicity are sitting around white tents.
Some people on motorcycles are riding down the road in the same direction as a trolley car.
Some people prefer not to quantify their feelings that way.
Some people sit on a rail over a lake.
Some people sitting in a outside chinese restaurant eating
Some people sitting in a outside chinese restaurant eating.
Some people smile at each other over some beers.
Some people walk beside a racetrack before a race.
Some people walk on a gray sidewalk
Some people walk on a gray sidewalk.
Some people walk past a large billboard.
Some place to live!
Some scientists believe the origin of this oscillating signal to be a neutron star.
"Some sites have keyboard shortcuts you can bind easily, but others don't."
Some storms are worth the wreckage.
Some tin and a soldering iron are laying on the workbench.
"Some went away while I was there, and other people came."
Some women wearing dark clothing are talking in front of a Sallie Mae sign.
Some young adults are playing saxophones and clarinets outdoors.
Some young boys are on stage pointing to the sky.
some young men playing basketball
Some young people of color and some older ladies are standing in a circle  clapping hands to music being played
Somebody call the police!
Somebody cut us off!
Somebody had returned my lost credit card to the bank.
"Somebody pushed against me, and I almost fell into the ditch."
"Somebody should eat the mango, I guess it is me."
Somebody threw him off a train.
Somebody would have seen it.
Somebody's driving this cab.
Somebody's going to get hurt!
"Somehow, the paragraphs blurred into each other."
"Somehow, the purple colour faded to gray."
Someone accidentally aborted the mission.
Someone bent down cleaning poles.
Someone climbing a rock upside down
Someone finally figured out the password of this computer.
Someone giving someone a tattoo
Someone having a good time mixing up some batter.
Someone in a blue shirt and hat is standing on stair and leaning against a window.
"Someone in a cowboy hat is trying to ride a bull, while others are watching."
Someone in a lime green shirt is holding on to a tree.
Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a street
Someone in red stands dangerously on some railroad tracks.
"Someone in thinmetal armor, riding a horse and carrying a yellow and red shield."
Someone in yellow pants is on a ramp over the snow.
Someone is at the end of an oriental alley.
Someone is crawling under a large rock.
Someone is in a speed boat on the water
Someone is kicking a field goal in a football game
Someone is making a sand sculpture.
Someone is on a black and white motorcycle and putting their feet on the seat.
Someone is painting a wall outside.
Someone is parasailing on a blue and yellow parasail.
Someone is peaking out of a dome tent pitched near a snowy mountain.
Someone is pulling an inflatable boat with an oar in it
Someone is snowboarding in the snow on a cold day overlooking the serene mountains
Someone is suspended from electrical wires.
Someone is walking two pink dogs.
Someone on a laptop looks at someone standing by a door
Someone on a Nitro snowboard in midair and another person on the ground behind them.
Someone riding a blue dirt bike on a dirt course.
Someone set fire to the trash.
Someone skateboarding down a wheelchair ramp in front of a tall yellow building.
Someone walks in a hallway.
Someone washing dishes with latex gloves on in a metal sink.
Someone with a wave rolling over them.
Someplace you could have put it?
Something bright reflected from his chest with such intensity that the boy was momentarily blinded.
Something by Danielle Polanco in 1986
"Something deep beneath the earth shifted, sending vibrations strong enough to register on earthquake detection mechanisms hundreds of miles away."
Something gets knocked down by a bulldozer.
Something happens here you'll have to remember later on.
Something in the wind
Something inside the cylinder was unscrewing the top.
Something just flew by!
"Something older than humanity, more ancient than the desert."
something on Spotify please
Something smells around here.
Something terrible's happened to me.
Something terribly important's happened.
Something wicked this way comes
Something's gone wrong with the loudspeaker.
Something's happened to everybody.
Something's the matter with Daddy.
Something's the matter with the baby!
"Sometime during the second year, you'll remember about the treasure."
Sometimes being clever can land you in trouble.
"Sometimes I appear in the form of a solution, or a good idea."

Sometimes I get so mad at you I can't see straight.
"Sometimes I just want to relax, sometimes I want to take care of business."
Sometimes I overthink things which leads me to postpone and ultimately never achieve the goal I had in mind.
Sometimes I wonder how there can be so many stars in the sky.
Sometimes in life you need to cut people out of your life even if you know you'll miss them.
Sometimes it is fun to be with the family outdoors.
"Sometimes it's better to be with the sheep, who don't say anything."
Sometimes it's not the right thing to do the right thing.
"Sometimes it's smarter to wait, while sometimes you should act."
Sometimes Yasmin's ambitions have no limits.
"Sometimes, I experience so much pain that I cannot sleep at night."
"Sometimes, I need to clear my browser cache to save more storage space."
"Sometimes, their caravan met with another."
"Sometimes, there's just no way to hold back the river."
"Sometines, I need to clear my browser cache to save more storage space."
Somewhere in a hot dessert a couple of people walking along and some on horses.
Song from Brian Chase in 2004
Songs are made to make you feel.
"Soon ripe, soon rot"
"Soon ripe, soon rot."
"Soon, we will all be flying to work."
"Sooner or later Three brothers, three castles."
"Sooner or later, they'll find out how to read these hieroglyphics."
Sorrows with something to eat (bread) are endurable (less). A fat sorrow is better than a lean one
Sorrows with something to eat bread are endurable less. A fat sorrow is better than a lean one
Sorrows with something to eat bread are endurable less. A fat sorrow is better than a lean one.
Sorry but I'm allergic to that.
"Sorry for interrupting your lecture, sir Edward."
Sorry to keep you waiting.
"Sorry, but I need to inform Jason that I'll be late."
"Sorry, I'll explain more when I actually understand what's going on."
"Sorry, the test period expired."
"Sorry, we didn't even know you were here."
Sort of a Jack London style?
Sort of a new kind of design.
Sound and fury
Sound as a bell.
Sounds legitimate.
Sounds of drums echoed through the hallways of the dormitory.
"Spain is producing lots of lettuce, paprika and tomatoes."
Spanish men playing music in a city.
Spare the rod and spoil the child.
Sparse connectivity allows us to widen the network without increasing the number of parameters.
"Speak clearly, if you speak at all."
Specify the user to log in as on the remote machine.
Spectators are watching a man who is dressed in a red racing outfit holding a green bicycle.
Spectators watch a snowboarder in midflight amid a snowy landscape.
"Speedbird niner, turn left heading two seven zero, climb and maintain flight level three five."
Spencer of the Chronicle.
Spending time with each other can be more valuable than any material present.
Spirit  animation Spirited
Spirit animation Spirited.
"Split the log with a quick, sharp blow."
Sporks have to be the worst invention ever.
Sports fans are tailgating.
Sports team on a field wearing yellow jerseys with a goal net to the right.
"Sports, music, cooking and other topics are covered."
Sportscaster Jim Rome looking dapper
Spotted dick is a classic British pudding.
St. Nicholas brought goodies and tangerines.
Stacey couldn't find the power switch.
Stacks of orange safety cones in front of a man holding up a homeless sign.
Staff workers operate cash registers for customers purchasing soda.
Stall it along until the extra comes out.
Stand by to contact Amanda.
"Standing alone in the hallway, she regretted not raising her hand before speaking in class."
Stanley felt exhilarated.
Stark naked.  Under bare poles.  In puris naturalibus
Stark naked. Under bare poles. In puris naturalibus.
Start blasting my Latin Jazz playlist.
Start playing anything Mike Muir made in the thirties
Start pounding that typewriter.
Start the Last Fm service with a song from 1976
Starting from the bottom means that you appreciate the full spectrum of experience.
Starting with his own.
Stay tuned.
Stay where you are.
Steam hissed from the broken valve.
Steel can be pretty rough on your fingers when you're just getting to grips with it.
Step by step one goes far.
Step right up here.
Stepping out of a car that has been hit by lighting is life threatening.
Steps one through five look like they will be easy.
Steve Jobs having a discussion with another man.
Steven touched himself on the back of his neck.
Stick to your clubs.
Sticks and stones may break my bones but words will never hurt me.
Sticks and stones will break my bones but what doesn't kill me makes me strong.
Still after that first million before you're thirty.
Still can't contact Conway.
Still not sure why you'd want to do it though.
Still waters run deep
Still waters run deep.
"Stone building wall with graffiti painted near the bottom, 2 people also near the wall."
Stone buildings don't burn.
Stony hearted
Stop and stare at the hard working man.
Stop bashing Ivy all the time!
Stop beating around the bush.
Stop calling me that!
Stop getting takeaways and start to cook yourself!
Stop treating me like a child.
Stop whistling and watch the boys march.
"Storefronts on a nearly empty street, a person pushing a cart is in the distance."
Storm and stress
Storm and stress.
Storm increasing over the Rockies.
Stove's hotter than I thought.
Strange images passed through my mind.
"Strawberry curd, yummy!"
Street art scribe on a wall in the city.
"Street artist is holding a crystal ball, while an amazed viewer looks on."
"Street musicians playing two guitars and drums, playing on a tiled floor."
Street musicians trying to make some money.
Street performer in colorful shirt performing with small guitar.
Street performing singer sings into microphone.
Street scene featuring parked cars and a small grocery store
Street scene in Asia with pedestrians and parked bicycles.
Street scene of people on a crowded skywalk watching a group of men in red march on the street below
Street scene with two lady police officers with two civilians in foreground of picture.
Street vendors are selling fruits and vegetables in a stand and in large baskets on the ground.
Strike while the iron is hot
Strike while the iron is hot Make hay while the sun shines
Strike while the iron is hot Make hay while the sun shines.
Strike while the iron is hot.
Strike while the iron's hot.
Strip down the rig until you know exactly where the error is located.
Strong cryptography can prevent a man in the middle to read a conversation.
Strong passwords don't have to be hard to remember.
Student celebrating in the snow.
Student spend their breaks outside enjoying each others company.
Student uses a camera to take a picture of a piece of art.
Students are outside of a dorm building having a water fight.
Students are preparing for their band demonstration.
Students are waiting in a queue to get the admission.
Students attend a math lecture at university.
Students practicing yoga in a class setting.
"Students taking study time to study, read paper or daydream at the window."
Studying these key phrases will help you while traveling.
"Stuffed tomatoes with rice in the oven, is a traditional Greek dish."
Such an oscillating dipole moment can exchange energy with an electromagnetic wave of same frequency.
Such stuff as dreams are made on
Suddenly the monster disappeared.
"Suddenly, a huge quantity of green smoke came out of the pit in three puffs and went straight into the still air."
"Suddenly, for no apparent reason, the boy's horse began to slow."
"Suddenly, he disappeared, and I could hear a faint shriek behind the walls. "
"Suddenly, Kimberly had an idea."
"Suddenly, one of the hawks made a flashing dive through the sky, attacking the other."
"Suddenly, the elder at the center smiled almost imperceptibly, and the boy felt better."
"Suddenly, there is so much more time in a day because she no longer has to spend hours commuting."
"Suddenly, there is so much more time in a day because she no longer has to spend hours commuting. "
Sun is better than rain.
Sunburns can be avoided by applying sunscreen or by staying in the shadows.
Sunday is the best part of the week.
Sunday will not work for me.
sunglasses sitting on a table with a family on a pier in the background.
Suppose there was a Shane York and he walked into this office.
Sure I know where she lives.
Sure you don't want me to go in with you?
"Sure, I will be right back."
"Sure, see you there!"
Surely when you explain the circumstances of our untimely call she'll understand.
Surfer leaning back on surfboard.
Surfers walking along a seawall as the ocean churns around them.
Surgeons are performing surgery on a patient
Surgeons perform an operation on a patient.
Surveillance cameras were set to allow police to find suspicious activities.
Surveillance does not always bring security.
Survival of the casualties stays our top priority!
Susan wrapped each present individually.
Swans try and eat my home sometimes.
Sweet are the uses of adversity
Sweet words work better than fierce.
Sweets to the sweet
Swift as a shadow
"Swimmer in a red bathing suit, white cap, and blue goggles emerging from the water"
Swimmers in a line facing away from camera
Swimmers jump from rocks above bluegreen water.
Swimmers wearing yellow caps and black bodysuits prepare for an endurance swim
Swords clashed in a terrifying cacophony of sound but she did not flinch.
Sylvester needed to meditate to clear his mind.
Symbols of the little people.
Symmetric algorithms tend to be faster than asymmetric ones.
"Tabitha on the other hand, chose a more pragmatic approach."
table for 1 please
table for 7 at Blueberry Hill
table for five at Space Aliens Grill %26 Bar in FM
Tack the strip of carpet to the worn floor.
Take a chance and win a china doll.
Take a couple of seconds.
"Take a sponge, some dish liquid and a towel, then get to work!"
Take care of the pence and the pounds will take care of themselves.
Take care of yourself.
Take charge of him.
Take good care of him.
Take her to the hospital.
Take her to the infirmary.
Take hold of the cover.
Take me back there.
Take me out of here!
Take moody black and white photos of people moping in the dark.
"Take shelter in this tent, but keep still."
Take that can from the shelter and spray some graffiti.
Take that fire extinguisher and put out the fire!
Take that food out of your mouth.
Take the match and strike it against your shoe.
Take the winding path to reach the lake.
Take these capsules over to Mrs. David's house.
"Take this pill twice daily, once in the morning and once at bedtime."
Take two shares as a fair profit.
Take your card and leave it with him.
Take your paws off me!
Take your wife's first advice.
Taking part in road traffic is potentially dangerous after donating blood.
Taking the ferry was a wise choice.
"Taking the jacket out, he began to clean the glasses."
Taking wares to market for selling.
Talk to me about it.
"Talking comes by nature, silence by wisdom."
"Tall skyscrapers, a green truck and a woman in a yellow shirt."
Tan dog on lead standing on surface covered with white snow.
Tan dog with a toy running in the snow.
Tangier is not like the rest of Africa.
Tank tops are a godsend on hot summer days.
Tap on the circle to escape.
Tara tried to deescalate.
Taran was so bored that he took his biro and drew some glyphs on the table.
"Tatarka is a rapper from Russia, she raps in tatar."
Tattoed women in striped top wearing a backpack
Tea in thin china has a sweet taste.
Tea served from the brown jug is tasty.
Teacher helping a child learn a new sport.
Teachers usually mark the tests with red pens.
Teaching kids english with Common Voice is a win-win situation.
Team 4 will meet up at point B with team 5.
Team Four will meet up at point B with team Five.
Tear a thin sheet from the yellow pad.
Tear down all the fences.
Tears streamed down Dorothy's face.
"Technically, breaking a mirror is not five years, but seven years of bad luck."
Technicians working in underground.
Tedious as a twice-told tale
teen athletes are resting on a bench after their run
Teen does trick on skateboard while riding the rail.
Teen girl  wearing a red shirt  black helmet  green knee pads and black shorts  skating and doing skate tricks in a swimming pool
Teen grinding a bench on a skateboard
Teenage boy is riding a unicycle through a grassy park.
Teenagers are looking out the window of a bus
Teenagers having a barbecue in the park grilling some food.
Teens having a good time.
Tehse people are exercising using the Oriental Ti Chi
Tel Aviv is a very gay friendly city.
"Television can make you dumb, but it can also be good education."
Tell her I elected her and I can have her impeached!
Tell me about it.
Tell me if it is cold in Federated States Of Micronesia
Tell me if it will be foggy in Maxwell
"Tell me if it will be humid in West Lafayette, Oklahoma"
Tell me if it will hail in Kyrgyzstan
Tell me if it will it be windy in Grizzled Squirrel Wildlife Sanctuary
Tell me if there will be sun in the afternoon in New Hampshire
Tell me the closest movie house playing Black Rage
Tell me the movie times for animated movies in the neighborhood.
Tell me the weather for Oct. the 26th in Rosewood Heights.
Tell me the weather forecast for 1 month from now in Wilkesboro
Tell me the weather forecast for close by my current location
"Tell me the weather forecast for Conda, Vermont"
"Tell me the weather forecast for eight A.m. in Reminderville, Florida"
"Tell me the weather forecast for Ethridge, Maryland"
Tell me the weather forecast for Finland
Tell me the weather forecast for Fort Yargo State Park
Tell me the weather forecast for France
Tell me the weather forecast for Hawaii
Tell me the weather forecast for here in seven years
Tell me the weather forecast for Island Mountain
"Tell me the weather forecast for Roseburg, Iowa"
Tell me the weather forecast in 1 hour for District Of Columbia in Kaysville
Tell me the weather forecast within the same area of Pocomoke River State Park
Tell me what it is.
Tell me what movies are at AMC Theatres.
Tell me what movies are showing at seven am at the closest movie house.
Tell me when Howling II: Your Sister Is a Werewolf is playing.
"Tell me when it will be temperate at Carl's Corner, in Nevada"
"Tell me when it will blizzard in Estes Park, Utah"
Tell me when sunrise is in Tennessee
Tell me when Sunset is in New Jersey
"Tell me whom you keep company with, and I' will tell you what you do"
"Tell me whom you keep company with, and I' will tell you what you do."
Tell Nathan to get on the extension.
Tell them all to wait.
Tell them it's a case of serious delirium.
Tell them Mrs. Craig is here.
Tell them to hold the wire.
Tell them to start getting those extras out.
Tell truth and shame the devil
Tell your heart that the fear of suffering is worse than the suffering itself.
Temper is so good a thing that we should never lose it.
Ten minutes ago I had a job.
Ten minutes for what?
Ten people are gathered together outside of a building.
Ten people are sitting in a rocketlike carnival ride which is flying quickly through the air.
Ten pins were set in order.
"Ten years at the university, and here I am in a corral."
Tend the sheep while the dog wanders.
Tenderly Tenor
Tenderly Tenor.
Tenements in suburban areas are usually bland and banal.
Tennis player in white swinging her racket.
Tennis player is serving the ball.
"Teresa, Mildrid, Ralph, and Vonda all arrived yesterday evening."
Terracotta Sighing
Terracotta Sighing.
Thai dancers happily going through their steps in unison.
Thailand turned out to be a very satisfying holiday.
Thank God for that!
Thank God you're there!
Thank heaven you're here!
Thank you for reading this out loud.
Thank you for your understanding.
Thank you Nicholas for inviting me.
Thank you so much for your contribution.
Thank you very much for everything.
Thank you very much.
"Thank you, just the same."
"Thank you, you've been very generous and kind!"
Thanks ever so much for the bag.
Thanks for chatting with me.
Thanks for dropping around.
Thanks for giving me an album of classical music.
Thanks for the clarification!
Thanks for the story and good luck on your honeymoon.
"Thanks to our augmented reality glasses, we gain insight to the details."
"Thanks to reverse port tunneling, I can expose this HTTP server running on Windows to my Linux machine."
"Thanks to the exhaust turbo charger, we could double the engine torque."
"Thanks to the extensibility of modern browsers, this works surprisingly well."
That blond guy over there is a git.
That bold remark will be remembered for a long time.
That brings you good luck for ten years.
That can't be true.
That couldn't be one of the Matthew boys?
That covers the basics.
That damn mouse could sense my anger.
"That day, he didn't make a cast."
"That day, the merchant gave the boy permission to build the display."
That does not mean he is guilty.
That doesn't happen to just anyone!
That doesn't say much for mine.
"That first day, everyone slept from exhaustion, including the Englishman."
That florescent pink colour is hurting my eyes.
That gives you an idea of what I'm up against.
That goes without saying.
That guy is the writer of a few banned books.
"That guy over there likes to drink a lot, talk a lot, but do nothing."
That he had attended a seminary until he was sixteen.
That he wanted to travel.
That hole in the wall was too small for him to fit through.
That identifier might be repeated several times.
That insane android continues to ignore me.
That is a lot for such a small task.
That is a weird phrase.
That is all I have to say.
That is all I know.
"That is an antelope, my son."
"That is no longer a problem, indicating a major improvement."
That is not fair at all!
That is not her house.
That is not his mailbox.
"That is one possibility, but we would both prefer it did not happen."
That is quite another matter.
That is quite true.
That is really sad to here.
That is the address in the address book under his name.
That is the question.
That is the way the system works.
That is the weirdest dress I have found in this store.
That is unlikely considering it has his name on it.
That is very interesting.
"That is what I thought as well, but it might not be true."
That is why I am here.
That isn't what I got married for.
That it was unable to deal with this boy who spoke the Language of the World.
That lady is so fashionable!
That life may always have flavor.
That man is terrific!
That man is your brother?
That might be all right.
That move means the game is over.
"That night, he told all of this to the alchemist."
"That night, there was another jetting out of gas from the distant planet."
That one was my favorite!
That party was amazing.
That person is in the water with a World festival sign.
That radiator is emitting an uncomfortable amount of heat.
That rap music with its loud electronic beats is called hip-hop.
That recital made my brain implode.
"That research group page looked good, by the way."
That rollercoaster was insane!
That 's a lot of traffic to be riding his bike in.
That saved his life.
That seems odd because Mark has never been to the house.
That sobered him a little.
That song reminds me of my childhood.
That sounds like their problem.
That this house may never know hunger.
That Tina thought it was funny!
That tree is not gonna last more than a year or so.
That was a little girl named Mary Hatch.
That was all right.
That was his work.
That was seven hundred more than last year.
That was someone else's handy work.
That was the law of hospitality.
That was the question.
That was until the site was blocked.
That wasn't at all necessary.
That woman is gonna be on that roof.
That woman stole my purse!
"That won't happen Tata, I met you when I was still happy!"
That would be funny if he did.
That would be very kind of you.


That'll close my account.
That's a Christmas present from a very dear friend of mine.
That's a fair amount of loot.
That's a good amount to start with.
That's a good idea.
That's a lot of gold.
That's a lot of hooey.
That's a pack of lies you're telling!
That's a really great idea!
That's a sophisticated mechanical system!
That's a swell bracelet you're wearing.
That's about the best description I know.
That's absolutely outrageous for a trained lawyer.
That's all I ask.
That's all I want to know.
that's all Mark ever talks about.
That's all you are.
"That's all you woke me up for, ancient history?"
That's almost a hundred dollars a week!
That's an inherent disadvantage.
That's an intrinsic error.
That's big of you.
That's comparing apples and oranges.
That's exactly what I thought.
"That's good, thought the Englishman."
That's got nothing to do with it!
That's not Carson Sphinx.
That's not exactly a widely used piece of software.
That's not my money!
That's not so bad.
That's often due to their nature.
That's only the beginning.
That's pretty creepy if you ask me.
That's rather big talk!
That's some hat you got on there.
That's the best part of it.
That's the centigrade scale.
That's the first time you've been right today.
That's the kind of stuff they want.
That's the main idea.
That's the only chess game I ever played.
That's the Philosopher's Stone and the Elixir of Life.
That's the point at which most people give up.
That's the reason why I came in fourth.
That's the way it will be with our love for each other.
That's the worst of it.
That's too far from the bedroom.
"That's true enough, the boy thought, ruefully."
"That's true, the boy thought."
That's what alchemists do.
That's what I am.
That's what I came to talk to you about.
That's what I did before I married Charles.
That's what I mean.
That's what I was sent down for.
That's what I'd like to know!
That's what I'm afraid of.
That's what I'm going to do.
That's what I'm not supposed to say.
That's what it means!
That's what killed him.
That's what makes it romantic.
That's what she did to me.
That's what she said the last time.
That's what's the matter.
That's when he caught your cold.
That's when he'll be safe and not a minute before.
That's where I'm going.
That's where things get interesting.
That's where you're mistaken.
That's why all children should be nice.
That's why Burns is here.
That's why I feel that I deserve a part of what you find.
That's why I keep losing.
That's why I want you to continue toward your goal.
That's why I was sent down here.
That's why I'm an angel Second Class.
That's why I'm here in the middle of het desert.
That's why I'm here.
That's why I'm quitting.
That's why you collapsed?



The 2018 Olympics will be in Pyeongchang.
The 2020 Olympics will be held in Tokyo.
The accommodation was affordable and cosy.
The account was shut down.
The achieved results are far behind the state-of-the-art in image classification.
The actor's authentic facial expression was convincing the jury.
The Adventures of Tom Sawyer.
The aerodynamic shape of whales is nifty.
The aeroplane passed overhead.
The affair was over.
The agent secretly entered the embassy from the roof.
The aim of the contest is to raise a great fund.
The airdrop of the atomic bomb in Hiroshima had devastating implications.
The airplane calmly soared through the clouds.
The airplane rose gracefully into the sky.
The alarm clock was set for twenty past three.
The album unexpectedly tops the sales chart this Christmas.
"The alchemist dismounted slowly, and the boy did the same."
"The alchemist dismounted, and told the escorts they could return to the camp."
"The alchemist erased the circle in the sand, and the snake slithered away among the rocks."
The alchemist followed as the boy's horse ran for almost half an hour.
The alchemist knocked on the gate of the monastery.
"The alchemist lighted the fire, and soon a delicious aroma filled the tent."
The alchemist opened a bottle and poured a red liquid into the boy's cup.
The alchemist probably already knew all that.
"The alchemist removed the pan from the fire, and set it aside to cool."
"The alchemist rode in front, with the falcon on his shoulder."
"The alchemist stopped abruptly, and bent to the ground."
The alchemist told the boy to place the shell over his ear.
The alchemist turned to the boy.
"The alchemist was a bit daunting, but, as the boy drank the wine, he relaxed."
"The alchemists spent years in their laboratories, observing the fire that purified the metals."
The alchemist's words echoed out like a curse.
The alien gurgled and thrashed its tentacles.
The alley was too narrow for the bulldozer.
The allies lost another airborne division during the raid.
The allusion is not an illusion.
The ambulance drove down the street sirens blaring.
The ambulance drove quickly to the hospital.
The American footballer is wearing a red and white strip.
The amount of insects in Germany has decreased by about 80% in the last 15 years.
The ancient coin was quite dull and worn.
"The angel touched the man's shoulder, and they were both projected far into the future."
The animal is near the pond.
"The animals were exhausted, and the men talked among themselves less and less."
The apiarist told us a story about birds and bees.
The appended postfixes are written as bit strings.
The apples are in the basket near the door on your way out.
The Arab accepted them without a word.
"The Arabs laughed at him, and the alchemist laughed along."
The area was swirling in dust so intense that it hid the moon from view.
The arrow was pointing to the exit.
The art festival was a disaster.
The article addresses image classification with local image descriptors.
The article in the current state is not good enough for publication.
"The article introduces a very fast, small, and shallow feed-forward network which is trained end-to-end."
The article references previous biometric work in a reasonable way.
The article seems to propose replacing the method of approximate nearest neighbor search.
The article should be largely rewritten before any resubmission.
The article should contain URL where the dataset can be downloaded.
The article should discuss possible approaches to image registration.
The article would benefit from examples demonstrating the dataset weighting.
The ashtray was empty.
The Asperger syndrome is a form of autism.
The atmosphere was suffused with the sweet scent of smoke.
The attack on our root server overstrained our senior administrator.
The attic was dark and smelt of old dust.
"The attraction between moon and earth goes both ways, which causes tides."
The attractive lady in the blue blouse is walking.
The attractive young brunette girl in a red bikini jumps into a pool in the backyard.
The audience clapped enthusiastically after an outstanding performance.
The authorities in Bordeaux have searched his compartment on the train.
The authors claim to specifically address variations due to geometric transformations in the acquired images.
The autonomous ship floated closer to receiving its flying cargo.
The autumn wind was cool and crisp against her skin.
The autumnal equinox fell squarely upon her birthday.
The baby can TALK!
The baby definitely has the sniffles.
The baby in suspenders sits by a toy.
The baby is due next week.
The baby puts his right foot in his mouth.
The baby seems fascinated with the pawn chess pieces on the chessboard.
The baby sees something that excites him as he is being carried through the city by Dad.
The baby tried cake for the first time on her first birthday.
The back of a man wearing a kilt on a grass field.
The back of a man with black shorts and a white shirts walking next to a building.
The back of two men 's heads riding on a train.
The background hum of the cars was almost soothing.
The badgers ' pom team pose for a photo.
The bakery was next to the slaughterhouse.
The band is putting on a performance in the square while many people are watching.
The band is setting up for their performance
The bank pressed for payment of the debt.
The bank refused my deposit request.
The bank's going to reopen next week.
The bark of the pine tree was shiny and dark.
The barrel is greasy from the oil.
The barrel of beer was a brew of malt and hops.
The bartender went to the keypad to unlock the entrance to the cellar storeroom.
The baseball player takes a swing at the ball.
The baseball player wearing blue is throwing the ball.
The basic idea behind eye tracker interaction is that you look somewhere on the screen.
The basic idea is that we will call into their C API from Python.
The basketball bounced off his shield of titanium.
The basketball player in white is dribbling the ball towards the player in black.
"The battles may last for a long time, perhaps even years."
The beach is dry and shallow at low tide.
The beach looked so beautifully.
The beagle is on a beach walking along the shoreline
The beam dropped down on the workman's head.
The beaten path is safest.
The Beatles was a famous English rock band.
The Beatles were a famous English rock band.
The beautiful reddish dog lopes around the flat snowy street with a snowball in its mouth.
The beauty of the view stunned the young boy.
The beer tasted really good.
"The beer was more than just refreshing, it was delicious."
The beetle droned in the hot June sun.
The bench was long and strong.
The best cast at dice is not to play.
The best ground bears weeds as well as flowers.
The best medicine is said to be laughter.
The best method is to fix it in place with clips.
The best of friends must part.
The best things are not bought and sold.
The best things in life are free.
The bestselling novel was read four million times.
The better part of valor is discretion
The bicyclists are competing in a race through city streets
The big Charleston contest.
The big dog is looking through the fence at the small dog.
The big guy there!
The big red apple fell to the ground.
The big white cow is decorated with a red ball of yarn.
The bigger they are the harder they fall.
"The biggest bedroom had a small, ornate fireplace on one wall which had seen recent use judging by the ashes crumbling in the grate."
The biggest living thing is a mushroom.
The bill for subsidized healthcare was tabled last week.
The bill was paid every third week.
The bills were mailed promptly on the tenth of the month.
The biological threat was contained.
The biology students had lots of homework to do until the next lecture.
The birch canoe slid on the smooth planks.
The birch looked stark white and lonesome.
The birthday party was a surprise.
The bit between the two car parks?
"The bizarre presentation involving 13 ducks, an iguana and a platypus changed the mood somewhat."
"The bizarre presentation involving thirteen ducks, an iguana and a platypus changed the mood somewhat."
The black and white dog has a ball in its mouth.
The black and white dog is attempting to catch a ball in the garden.
The black and white dog is running on the grass
The black and white dog jumps by a log near a creek.
The black and white dog jumps over an obstacle.
The black and white dog tries to catch a red Frisbee on green grass.
The black and white spotted dog is running outside.
The black dog catches a toy in its mouth while running in the field.
The black dog catches something green in its mouth.
The black dog in front of the tree has a green toy in its mouth
The black dog is biting the ear of the yellow dog.
The black dog is pouncing on something in the yard.
The black dog is wearing a blue jacket and playing with a toy.
The black shirted team are celebrating with one another
The black shirted team are celebrating with one another.
The black team is about to lose the championship against the blue team.
The black trunk fell from the landing.
